URI,Title,RecordId,ParentType URI,From Date,To Date,Authority,Deity,Dynasty,Denomination,Issuer,Manufacture,Material,Mint,Object Type,Portrait,Region,State,Symbol_obv,Symbol_obv_letter,Symbol_rev,Symbol_rev_letter,Obverse Legend,Obverse Type,Reverse Legend,Reverse Type,Reverse Officina Mark,Reverse Exergue,Date Record Modified
http://numismatics.org/ocre/id/ric.2_1(2).ves.685,"RIC II, Part 1 (second edition) Vespasian 685",ric.2_1(2).ves.685,,74,74,Vespasian,,Flavian Dynasty,Denarius,,Struck,Silver,Rome,Coin,Vespasian,Latium,Roman Empire,,,,,IMP CAESAR VESP AVG,"Head of Vespasian, laureate, right",PONTIF MAXIM,"Vespasian, togate, seated. right on curule chair, feet on stool, holding vertical sceptre in right hand and branch in extended left",,,2026-01-06T02:05:50Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.686,"RIC II, Part 1 (second edition) Vespasian 686",ric.2_1(2).ves.686,,74,74,Vespasian,,Flavian Dynasty,Denarius,,Struck,Silver,Rome,Coin,Vespasian,Latium,Roman Empire,,,,,IMP CAESAR VESP AVG,"Head of Vespasian, laureate, right",PONTIF MAXIM,"Winged caduceus, upright",,,2026-01-06T02:05:51Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.687,"RIC II, Part 1 (second edition) Vespasian 687",ric.2_1(2).ves.687,,74,74,Vespasian,Felicitas,Flavian Dynasty,Aureus,,Struck,Gold,Rome,Coin,Vespasian,Latium,Roman Empire,,,,,IMP CAESAR VESP AVG,"Head of Vespasian, laureate, right",PONTIF TR POT,"Felicitas standing left on base, holding rudder and cornucopiae",,,2026-01-06T02:05:52Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.688,"RIC II, Part 1 (second edition) Vespasian 688",ric.2_1(2).ves.688,,74,74,Vespasian,Victory,Flavian Dynasty,Denarius,,Struck,Silver,Rome,Coin,Vespasian,Latium,Roman Empire,,,,,IMP CAESAR,"Vespasian standing in quadriga, right, holding branch and sceptre",VESP AVG,"Victory standing right on prow, holding wreath and palm",,,2026-01-06T02:05:54Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.689,"RIC II, Part 1 (second edition) Vespasian 689",ric.2_1(2).ves.689,,74,74,Vespasian,Sol,Flavian Dynasty,Denarius,,Struck,Silver,Rome,Coin,Vespasian,Latium,Roman Empire,,,,,,"Head of Sol, facing",VESPASIANVS,"Vespasian standing left, holding spear",,,2026-01-06T02:05:55Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.690,"RIC II, Part 1 (second edition) Vespasian 690",ric.2_1(2).ves.690,,74,74,Vespasian,,Flavian Dynasty,Denarius,,Struck,Silver,Rome,Coin,Titus,Latium,Roman Empire,,,,,T CAESAR IMP VESP,"Head of Titus, laureate, right",COS III,"Two laurel branches, upright",,,2026-01-06T02:05:56Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.691,"RIC II, Part 1 (second edition) Vespasian 691",ric.2_1(2).ves.691,,74,74,Vespasian,Fortuna,Flavian Dynasty,Aureus,,Struck,Gold,Rome,Coin,Titus,Latium,Roman Empire,,,,,T CAESAR IMP VESP,"Head of Titus, laureate, right",FORTVNA AVGVST,"Fortuna standing left, holding branch and rudder on globe and cornucopiae",,,2026-01-06T02:05:57Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.692,"RIC II, Part 1 (second edition) Vespasian 692",ric.2_1(2).ves.692,,74,74,Vespasian,,Flavian Dynasty,Denarius,,Struck,Silver,Rome,Coin,Titus,Latium,Roman Empire,,,,,T CAESAR IMP VESP,"Head of Titus, laureate, right",PONTIF TR P COS III,"Titus seated right on curule chair, holding sceptre and branch",,,2026-01-06T02:05:58Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.693,"RIC II, Part 1 (second edition) Vespasian 693",ric.2_1(2).ves.693,,74,74,Vespasian,,Flavian Dynasty,Denarius,,Struck,Silver,Rome,Coin,Titus,Latium,Roman Empire,,,,,T CAESAR IMP VESP,"Head of Titus, laureate, right",PONTIF TR P COS III,"Winged caduceus, upright",,,2026-01-06T02:05:58Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.694,"RIC II, Part 1 (second edition) Vespasian 694",ric.2_1(2).ves.694,,74,74,Vespasian,,Flavian Dynasty,Denarius,,Struck,Silver,Rome,Coin,Titus,Latium,Roman Empire,,,,,T CAESAR IMP VESP,"Head of Titus, laureate, right",PONTIF TR POT,"Winged caduceus, upright",,,2026-01-06T02:05:59Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.695,"RIC II, Part 1 (second edition) Vespasian 695",ric.2_1(2).ves.695,,74,74,Vespasian,,Flavian Dynasty,Denarius,,Struck,Silver,Rome,Coin,Titus,Latium,Roman Empire,,,,,T CAESAR IMP VESP,"Head of Titus, laureate, right",PONTIF TR POT,"Titus seated right on curule chair, holding sceptre and branch",,,2026-01-06T02:06:01Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.696,"RIC II, Part 1 (second edition) Vespasian 696",ric.2_1(2).ves.696,,74,74,Vespasian,Fortuna,Flavian Dynasty,Aureus,,Struck,Gold,Rome,Coin,Titus,Latium,Roman Empire,,,,,T CAESAR IMP VESP,"Head of Titus, laureate, right",PONTIF TR POT,"Fortuna standing left on base, holding rudder and cornucopiae",,,2026-01-06T02:06:02Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.697,"RIC II, Part 1 (second edition) Vespasian 697",ric.2_1(2).ves.697,,74,74,Vespasian,Victory,Flavian Dynasty,Denarius,,Struck,Silver,Rome,Coin,Titus,Latium,Roman Empire,,,,,T CAESAR,"Titus standing in quadriga right, holding branch and sceptre",IMP VESP,"Victory standing right on prow, holding wreath and palm",,,2026-01-06T02:06:03Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.698,"RIC II, Part 1 (second edition) Vespasian 698",ric.2_1(2).ves.698,,74,74,Vespasian,,Flavian Dynasty,Denarius,,Struck,Silver,Rome,Coin,Vespasian,Latium,Roman Empire,,,,,IMP CAESAR VESPASIANVS AVG,"Head of Vespasian, laureate, right",AVGVR TRI POT,Priestly implements,,,2026-01-06T02:06:04Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.699,"RIC II, Part 1 (second edition) Vespasian 699",ric.2_1(2).ves.699,,74,74,Vespasian,Fortuna,Flavian Dynasty,Aureus,,Struck,Gold,Rome,Coin,Vespasian,Latium,Roman Empire,,,,,IMP CAESAR VESPASIANVS AVG,"Head of Vespasian, laureate, right",FORTVNA AVGVST,"Fortuna standing left on base, holding rudder and cornucopiae",,,2026-01-06T02:06:04Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.700,"RIC II, Part 1 (second edition) Vespasian 700",ric.2_1(2).ves.700,,74,74,Vespasian,,Flavian Dynasty,Denarius,,Struck,Silver,Rome,Coin,Vespasian,Latium,Roman Empire,,,,,IMP CAESAR VESPASIANVS AVG,"Head of Vespasian, laureate, right",OB CIVES SERVATOS,Legend surrounding oak-wreath,,,2026-01-06T02:06:05Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.701,"RIC II, Part 1 (second edition) Vespasian 701",ric.2_1(2).ves.701,,74,74,Vespasian,,Flavian Dynasty,Denarius,,Struck,Silver,Rome,Coin,Vespasian||Titus,Latium,Roman Empire,,,,,IMP CAESAR VESPASIANVS AVG,"Head of Vespasian, laureate, right",PONTIF TR P COS III,"Titus seated right on curule chair, holding sceptre and branch",,,2026-01-06T02:06:06Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.702,"RIC II, Part 1 (second edition) Vespasian 702",ric.2_1(2).ves.702,,74,74,Vespasian,,Flavian Dynasty,Denarius,,Struck,Silver,Rome,Coin,Vespasian,Latium,Roman Empire,,,,,IMP CAESAR VESPASIANVS AVG,"Head of Vespasian, laureate, right",PON MAX TR P COS V,"Vespasian, togate, seated right on curule chair, feet on stool, holding vertical sceptre in right hand and branch in extended left",,,2026-01-06T02:06:07Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.703,"RIC II, Part 1 (second edition) Vespasian 703",ric.2_1(2).ves.703,,74,74,Vespasian,,Flavian Dynasty,Denarius,,Struck,Silver,Rome,Coin,Vespasian,Latium,Roman Empire,,,,,IMP CAESAR VESPASIANVS AVG,"Head of Vespasian, laureate, right",PON MAX TR P COS V,"Winged caduceus, upright",,,2026-01-06T02:06:08Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.704,"RIC II, Part 1 (second edition) Vespasian 704",ric.2_1(2).ves.704,,74,74,Vespasian,,Flavian Dynasty,Aureus,,Struck,Gold,Rome,Coin,Vespasian,Latium,Roman Empire,,,,,CAESAR VESPASIANVS AVG,"Head of Vespasian, laureate, right",VESTA,Tetrastyle Temple,,,2026-01-06T02:06:08Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.705,"RIC II, Part 1 (second edition) Vespasian 705",ric.2_1(2).ves.705,,74,74,Vespasian,,Flavian Dynasty,Denarius,,Struck,Silver,Rome,Coin,Titus,Latium,Roman Empire,,,,,T CAESAR IMP VESPASIAN,"Head of Titus, laureate, right",PONTIF TR P COS III,"Titus seated right on curule chair, holding sceptre and branch",,,2026-01-06T02:06:10Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.706,"RIC II, Part 1 (second edition) Vespasian 706",ric.2_1(2).ves.706,,74,74,Vespasian,,Flavian Dynasty,Denarius,,Struck,Silver,Rome,Coin,Titus,Latium,Roman Empire,,,,,T CAESAR IMP VESPASIAN,"Head of Titus, laureate, right",PONTIF TR P COS III,"Winged caduceus, upright",,,2026-01-06T02:06:11Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.707,"RIC II, Part 1 (second edition) Vespasian 707",ric.2_1(2).ves.707,,74,74,Vespasian,Fortuna,Flavian Dynasty,Aureus,,Struck,Gold,Rome,Coin,Titus,Latium,Roman Empire,,,,,T CAESAR IMP VESPASIAN,"Head of Titus, laureate, right",PONTIF TR POT,"Felicitas standing left on base, holding rudder and cornucopiae",,,2026-01-06T02:06:16Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.708,"RIC II, Part 1 (second edition) Vespasian 708",ric.2_1(2).ves.708,,74,74,Vespasian,,Flavian Dynasty,Aureus,,Struck,Gold,Rome,Coin,Titus,Latium,Roman Empire,,,,,T CAESAR IMP VESPASIAN,"Head of Titus, laureate, right",VESTA,Tetrastyle Temple,,,2026-01-06T02:06:17Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.709,"RIC II, Part 1 (second edition) Vespasian 709",ric.2_1(2).ves.709,,74,74,Vespasian,Victory,Flavian Dynasty,Quinarius aureus,,Struck,Gold,Rome,Coin,Vespasian,Latium,Roman Empire,,,,,IMP CAES VESP AVG P M COS V CENS,"Head of Vespasian, laureate, right",VICTORIA AVGVSTI,"Victory advancing right, holding wreath and palm",,,2026-01-06T02:06:18Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.710,"RIC II, Part 1 (second edition) Vespasian 710",ric.2_1(2).ves.710,,74,74,Vespasian,Victory,Flavian Dynasty,Quinarius,,Struck,Silver,Rome,Coin,Vespasian,Latium,Roman Empire,,,,,IMP CAES VESP AVG P M COS V CENS,"Head of Vespasian, laureate, right",VICTORIA AVGVSTI,"Victory advancing right, holding wreath and palm",,,2026-01-06T02:06:18Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.711,"RIC II, Part 1 (second edition) Vespasian 711",ric.2_1(2).ves.711,,74,74,Vespasian,Victory,Flavian Dynasty,Quinarius,,Struck,Silver,Rome,Coin,Vespasian,Latium,Roman Empire,,,,,IMP CAES VESP AVG P M COS V CENS,"Head of Vespasian, laureate, right",VICTORIA AVGVSTI,"Victory seated left, holding wreath and palm",,,2026-01-06T02:06:20Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.712,"RIC II, Part 1 (second edition) Vespasian 712",ric.2_1(2).ves.712,,74,74,Vespasian,Pax,Flavian Dynasty,Sestertius,,Struck,Bronze,Rome,Coin,Vespasian,Latium,Roman Empire,,,,,IMP CAES VESPASIAN AVG P M TR P P P COS V CENS,"Head of Vespasian, laureate, right",PAX AVGVST S C,"Pax standing left, holding branch and cornucopiae",,,2026-01-06T02:06:20Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.713,"RIC II, Part 1 (second edition) Vespasian 713",ric.2_1(2).ves.713,,74,74,Vespasian,Spes,Flavian Dynasty,Sestertius,,Struck,Bronze,Rome,Coin,Vespasian,Latium,Roman Empire,,,,,IMP CAES VESPASIAN AVG P M TR P P P COS V CENS,"Head of Vespasian, laureate, right",S C,"Spes standing left, holding flower",,,2026-01-06T02:06:26Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.714,"RIC II, Part 1 (second edition) Vespasian 714",ric.2_1(2).ves.714,,74,74,Vespasian,,Flavian Dynasty,Sestertius,,Struck,Bronze,Rome,Coin,Vespasian,Latium,Roman Empire,,,,,IMP CAES VESPASIAN AVG P M TR P P P COS V CENS,"Head of Vespasian, laureate, right",S C,Hexastyle Temple of Jupiter Optimus Maximus,,,2026-01-06T02:06:31Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.715,"RIC II, Part 1 (second edition) Vespasian 715",ric.2_1(2).ves.715,,74,74,Vespasian,Felicitas,Flavian Dynasty,Dupondius,,Struck,Bronze,Rome,Coin,Vespasian,Latium,Roman Empire,,,,,IMP CAES VESP AVG P M T P COS V CENS,"Head of Vespasian, radiate, right",FELICITAS PVBLICA S C,"Felicitas, draped, standing left, holding winged caduceus extended in right hand and cornucopiae in left",,,2026-01-06T02:06:32Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.716,"RIC II, Part 1 (second edition) Vespasian 716",ric.2_1(2).ves.716,,74,74,Vespasian,Felicitas,Flavian Dynasty,Dupondius,,Struck,Bronze,Rome,Coin,Vespasian,Latium,Roman Empire,,,,,IMP CAES VESP AVG P M T P COS V CENS,"Head of Vespasian, radiate, left",FELICITAS PVBLICA S C,"Felicitas, draped, standing left, holding winged caduceus extended in right hand and cornucopiae in left",,,2026-01-06T02:06:33Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.717,"RIC II, Part 1 (second edition) Vespasian 717",ric.2_1(2).ves.717,,74,74,Vespasian,Felicitas,Flavian Dynasty,Dupondius,,Struck,Bronze,Rome,Coin,Vespasian,Latium,Roman Empire,,,,,IMP CAES VESP AVG P M T P COS V CENS,"Head of Vespasian, radiate, left",FELICITAS PVBLICA S C,"Felicitas, draped, standing left, holding globe in right hand and cornucopiae in left",,,2026-01-06T02:06:34Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.718,"RIC II, Part 1 (second edition) Vespasian 718",ric.2_1(2).ves.718,,74,74,Vespasian,,Flavian Dynasty,Dupondius,,Struck,Bronze,Rome,Coin,Vespasian,Latium,Roman Empire,,,,,IMP CAES VESP AVG P M T P COS V CENS,"Head of Vespasian, radiate, right",IMP CAES VESP AVG P M T P COS IIII CENS,"Head of Vespasian, laureate, left",,,2026-01-06T02:06:35Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.719,"RIC II, Part 1 (second edition) Vespasian 719",ric.2_1(2).ves.719,,74,74,Vespasian,,Flavian Dynasty,Dupondius,,Struck,Bronze,Rome,Coin,Vespasian||Domitian,Latium,Roman Empire,,,,,IMP CAES VESP AVG P M T P COS V CENS,"Head of Vespasian, radiate, right",PRINCIP IVVENT S C,"Domitian riding left, holding sceptre in left hand, and raising right",,,2026-01-06T02:06:35Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.720,"RIC II, Part 1 (second edition) Vespasian 720",ric.2_1(2).ves.720,,74,74,Vespasian,Aequitas,Flavian Dynasty,As,,Struck,Bronze,Rome,Coin,Vespasian,Latium,Roman Empire,,,,,IMP CAESAR VESP AVG COS V CENS,"Head of Vespasian, laureate, right",AEQVITAS AVGVST S C,"Aequitas, draped, standing left, holding scales in right hand and long vertical rod(pertica) in left",,,2026-01-06T02:06:37Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.721,"RIC II, Part 1 (second edition) Vespasian 721",ric.2_1(2).ves.721,,74,74,Vespasian,Aequitas,Flavian Dynasty,As,,Struck,Bronze,Rome,Coin,Vespasian,Latium,Roman Empire,,,,,IMP CAES VESP AVG P M T P COS V CENS,"Head of Vespasian, laureate, right",AEQVITAS AVGVST S C,"Aequitas, draped, standing left, holding scales in right hand and long vertical rod(pertica) in left",,,2026-01-06T02:06:38Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.722,"RIC II, Part 1 (second edition) Vespasian 722",ric.2_1(2).ves.722,,74,74,Vespasian,Aequitas,Flavian Dynasty,As,,Struck,Bronze,Rome,Coin,Vespasian,Latium,Roman Empire,,,,,IMP CAESAR VESP AVG COS V CENS,"Head of Vespasian, laureate, left",AEQVITAS AVGVST S C,"Aequitas, draped, standing left, holding scales in right hand and long vertical rod(pertica) in left",,,2026-01-06T02:06:39Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.723,"RIC II, Part 1 (second edition) Vespasian 723",ric.2_1(2).ves.723,,74,74,Vespasian,Aequitas,Flavian Dynasty,As,,Struck,Bronze,Rome,Coin,Vespasian,Latium,Roman Empire,,,,,IMP CAES VESP AVG P M T P COS V CENS,"Head of Vespasian, laureate, left",AEQVITAS AVGVST S C,"Aequitas, draped, standing left, holding scales in right hand and long vertical rod(pertica) in left",,,2026-01-06T02:06:42Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.724,"RIC II, Part 1 (second edition) Vespasian 724",ric.2_1(2).ves.724,,74,74,Vespasian,,Flavian Dynasty,As,,Struck,Bronze,Rome,Coin,Vespasian||Domitian,Latium,Roman Empire,,,,,IMP CAESAR VESP AVG COS V CENS,"Head of Vespasian, laureate, left",CAESAR AVG F DOMITIAN COS II,"Head of Domitian, laureate, left",,,2026-01-06T02:06:43Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.725,"RIC II, Part 1 (second edition) Vespasian 725",ric.2_1(2).ves.725,,74,74,Vespasian,Felicitas,Flavian Dynasty,As,,Struck,Bronze,Rome,Coin,Vespasian,Latium,Roman Empire,,,,,IMP CAESAR VESP AVG COS V CENS,"Head of Vespasian, laureate, right",FELICITAS PVBLICA S C,"Felicitas standing left, holding caduceus and cornucopiae",,,2026-01-06T02:06:47Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.726,"RIC II, Part 1 (second edition) Vespasian 726",ric.2_1(2).ves.726,,74,74,Vespasian,Pax,Flavian Dynasty,As,,Struck,Bronze,Rome,Coin,Vespasian,Latium,Roman Empire,,,,,IMP CAESAR VESP AVG COS V CENS,"Head of Vespasian, laureate, right",PAX AVGVST S C,"Pax standing left leaning on column, holding caduceus and branch",,,2026-01-06T02:06:50Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.727,"RIC II, Part 1 (second edition) Vespasian 727",ric.2_1(2).ves.727,,74,74,Vespasian,Pax,Flavian Dynasty,As,,Struck,Bronze,Rome,Coin,Vespasian,Latium,Roman Empire,,,,,IMP CAES VESP AVG P M T P COS V CENS,"Head of Vespasian, laureate, right",PAX AVGVST S C,"Pax standing left leaning on column, holding caduceus and branch",,,2026-01-06T02:06:54Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.728,"RIC II, Part 1 (second edition) Vespasian 728",ric.2_1(2).ves.728,,74,74,Vespasian,Pax,Flavian Dynasty,As,,Struck,Bronze,Rome,Coin,Vespasian,Latium,Roman Empire,,,,,IMP CAESAR VESP AVG COS V CENS,"Head of Vespasian, laureate, left",PAX AVGVST S C,"Pax standing left leaning on column, holding caduceus and branch",,,2026-01-06T02:06:55Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.729,"RIC II, Part 1 (second edition) Vespasian 729",ric.2_1(2).ves.729,,74,74,Vespasian,,Flavian Dynasty,As,,Struck,Bronze,Rome,Coin,Vespasian,Latium,Roman Empire,,,,,IMP CAES VESP AVG P M T P COS V CENS,"Head of Vespasian, laureate, left",PROVIDEN S C,Altar,,,2026-01-06T02:06:56Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.730,"RIC II, Part 1 (second edition) Vespasian 730",ric.2_1(2).ves.730,,74,74,Vespasian,Spes,Flavian Dynasty,As,,Struck,Bronze,Rome,Coin,Vespasian,Latium,Roman Empire,,,,,IMP CAESAR VESP AVG COS V CENS,"Head of Vespasian, laureate, right",S C,"Spes, draped, advancing left, holding up flower in right hand and raising up skirt with left",,,2026-01-06T02:06:57Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.731,"RIC II, Part 1 (second edition) Vespasian 731",ric.2_1(2).ves.731,,74,74,Vespasian,Spes,Flavian Dynasty,As,,Struck,Bronze,Rome,Coin,Vespasian,Latium,Roman Empire,,,,,IMP CAESAR VESP AVG COS V CENS,"Head of Vespasian, laureate, left",S C,"Spes, draped, advancing left, holding up flower in right hand and raising up skirt with left",,,2026-01-06T02:06:58Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.732,"RIC II, Part 1 (second edition) Vespasian 732",ric.2_1(2).ves.732,,74,74,Vespasian,Victory,Flavian Dynasty,As,,Struck,Bronze,Rome,Coin,Vespasian,Latium,Roman Empire,,,,,IMP CAESAR VESP AVG COS V CENS,"Head of Vespasian, laureate, right",VICTORIA AVGVST S C,"Victory, draped, standing right on prow, holding up wreath in right hand and palm over left shoulder in left",,,2026-01-06T02:06:59Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.733,"RIC II, Part 1 (second edition) Vespasian 733",ric.2_1(2).ves.733,,74,74,Vespasian,Victory,Flavian Dynasty,As,,Struck,Bronze,Rome,Coin,Vespasian,Latium,Roman Empire,,,,,IMP CAES VESP AVG P M T P COS V CENS,"Head of Vespasian, laureate, right",VICTORIA AVGVST S C,"Victory, draped, standing right on prow, holding up wreath in right hand and palm over left shoulder in left",,,2026-01-06T02:07:00Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.734,"RIC II, Part 1 (second edition) Vespasian 734",ric.2_1(2).ves.734,,74,74,Vespasian,Victory,Flavian Dynasty,As,,Struck,Bronze,Rome,Coin,Vespasian,Latium,Roman Empire,,,,,IMP CAESAR VESP AVG COS V CENS,"Head of Vespasian, laureate, left",VICTORIA AVGVST S C,"Victory, draped, standing right on prow, holding up wreath in right hand and palm over left shoulder in left",,,2026-01-06T02:07:00Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.735,"RIC II, Part 1 (second edition) Vespasian 735",ric.2_1(2).ves.735,,74,74,Vespasian,Victory,Flavian Dynasty,As,,Struck,Bronze,Rome,Coin,Vespasian,Latium,Roman Empire,,,,,IMP CAES VESP AVG P M T P COS V CENS,"Head of Vespasian, laureate, left",VICTORIA AVGVST S C,"Victory, draped, standing right on prow, holding up wreath in right hand and palm over left shoulder in left",,,2026-01-06T02:07:01Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.736,"RIC II, Part 1 (second edition) Vespasian 736",ric.2_1(2).ves.736,,74,74,Vespasian,,Flavian Dynasty,Quadrans,,Struck,Bronze,Rome,Coin,Titus,Latium,Roman Empire,,,,,IMP VESPASIAN AVG,Rudder on globe,P M TR P P P COS V S C,"Winged caduceus, upright",,,2026-01-06T02:07:02Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.737,"RIC II, Part 1 (second edition) Vespasian 737",ric.2_1(2).ves.737,,74,74,Vespasian,Pax,Flavian Dynasty,Sestertius,,Struck,Bronze,Rome,Coin,Titus,Latium,Roman Empire,,,,,T CAES VESPASIAN IMP PON TR POT COS III CENS,"Head of Titus, laureate, right",PAX AVGVSTI S C,"Pax standing left, holding branch and cornucopiae",,,2026-01-06T02:07:03Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.738,"RIC II, Part 1 (second edition) Vespasian 738",ric.2_1(2).ves.738,,74,74,Vespasian,Roma||Victory,Flavian Dynasty,Sestertius,,Struck,Bronze,Rome,Coin,Titus,Latium,Roman Empire,,,,,T CAES VESPASIAN IMP PON TR POT COS III CENS,"Head of Titus, laureate, right",ROMA S C,"Roma standing left, holding Victory and spear",,,2026-01-06T02:07:03Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.739,"RIC II, Part 1 (second edition) Vespasian 739",ric.2_1(2).ves.739,,74,74,Vespasian,Spes,Flavian Dynasty,Sestertius,,Struck,Bronze,Rome,Coin,Titus,Latium,Roman Empire,,,,,T CAES VESPASIAN IMP PON TR POT COS III CENS,"Head of Titus, laureate, right",S C,"Spes standing left, holding flower",,,2026-01-06T02:07:06Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.740,"RIC II, Part 1 (second edition) Vespasian 740",ric.2_1(2).ves.740,,74,74,Vespasian,,Flavian Dynasty,Sestertius,,Struck,Bronze,Rome,Coin,Titus,Latium,Roman Empire,,,,,T CAES VESPASIAN IMP PON TR POT COS III CENS,"Head of Titus, laureate, right",S C,Hexastyle Temple of Jupiter Optimus Maximus,,,2026-01-06T02:07:07Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.741,"RIC II, Part 1 (second edition) Vespasian 741",ric.2_1(2).ves.741,,74,74,Vespasian,,Flavian Dynasty,Sestertius,,Struck,Bronze,Rome,Coin,Titus,Latium,Roman Empire,,,,,T CAES VESPASIAN IMP PON TR POT COS III CENS,"Head of Titus, laureate, right",S P Q R OB CIV SER,Legend in three lines in oak-wreath,,,2026-01-06T02:07:09Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.742,"RIC II, Part 1 (second edition) Vespasian 742",ric.2_1(2).ves.742,,74,74,Vespasian,Felicitas,Flavian Dynasty,Dupondius,,Struck,Bronze,Rome,Coin,Titus,Latium,Roman Empire,,,,,T CAESAR IMP COS III CENS,"Head of Titus, radiate, right",FELICITAS PVBLICA S C,"Felicitas, draped, standing left, holding winged caduceus in right hand and cornucopiae in left",,,2026-01-06T02:07:15Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.743,"RIC II, Part 1 (second edition) Vespasian 743",ric.2_1(2).ves.743,,74,74,Vespasian,Felicitas,Flavian Dynasty,Dupondius,,Struck,Bronze,Rome,Coin,Titus,Latium,Roman Empire,,,,,T CAESAR IMP COS III CENS,"Head of Titus, laureate, right",FELICITAS PVBLICA S C,"Felicitas, draped, standing left, holding winged caduceus in right hand and cornucopiae in left",,,2026-01-06T02:07:15Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.744,"RIC II, Part 1 (second edition) Vespasian 744",ric.2_1(2).ves.744,,74,74,Vespasian,Aequitas,Flavian Dynasty,As,,Struck,Bronze,Rome,Coin,Titus,Latium,Roman Empire,,,,,T CAESAR IMP COS III CENS,"Head of Titus, laureate, right",AEQVITAS AVGVST S C,"Aequitas, draped, standing left, holding scales in right hand and long vertical rod in left",,,2026-01-06T02:07:20Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.745,"RIC II, Part 1 (second edition) Vespasian 745",ric.2_1(2).ves.745,,74,74,Vespasian,Aequitas,Flavian Dynasty,As,,Struck,Bronze,Rome,Coin,Titus,Latium,Roman Empire,,,,,T CAESAR IMP COS III CENS,"Head of Titus, laureate, left",AEQVITAS AVGVST S C,"Aequitas, draped, standing left, holding scales in right hand and long vertical rod in left",,,2026-01-06T02:07:21Z
http://numismatics.org/ocre/id/ric.2_1(2).ves.746,"RIC II, Part 1 (second edition) Vespasian 746",ric.2_1(2).ves.746,,74,74,Vespasian,,Flavian Dynasty,As,,Struck,Bronze,Rome,Coin,Titus||Domitian,Latium,Roman Empire,,,,,T CAESAR IMP COS III CENS,"Head of Titus, laureate, right",CAESAR AVG F DOMITIAN COS II,"Head of Domitian, laureate, left",,,2026-01-06T02:07:26Z
